463,31.5,9.92,1011.08,0.0
464,32.25,9.71,1006.92,0.0
465,31.25,10.38,1004.08,0.0
466,31.67,15.33,1003.88,0.0
467,32.62,16.46,1003.96,0.0
468,32.83,14.42,1005.67,0.0
469,32.83,12.58,1006.83,0.0
470,33.46,10.62,1007.67,0.0
471,34.88,8.71,1006.75,0.0
472,34.67,9.88,1005.5,0.0
473,34.88,14.96,1003.5,0.0
474,34.62,16.58,1001.62,0.0
475,33.21,18.29,1001.04,0.0
476,32.79,18.54,1002.71,0.0
477,31.08,16.67,1006.33,0.0
478,31.92,10.58,1007.08,0.0
479,31.88,13.17,1005.79,0.0
480,32.04,14.46,1004.79,0.0
481,34.79,14.88,1007.5,0.0
482,34.71,15.62,1007.92,0.0
483,34.17,18.46,1006.5,0.0
484,33.83,23.04,1005.5,0.3
485,34.75,17.5,1006.04,0.1
486,34.42,14.83,1007.17,0.0
487,32.38,19.96,1005.79,0.0
488,34.42,15.83,1002.92,0.0
489,35.29,14.67,1000.92,0.0
490,36.42,13.96,1000.75,0.0
491,35.33,18.12,1001.21,0.0
492,33.71,23.96,1001.92,0.0
493,32.38,28.75,1004.04,0.0
494,34.38,16.38,1002.5,0.0
495,33.79,13.79,1002.38,0.0
496,34.58,12.79,1002.42,0.0
497,34.5,10.21,1002.54,0.0
498,35.29,9.92,1001.5,0.0
499,35.79,11.88,1000.54,0.0
500,36.04,15.5,1001.04,0.0
501,35.75,14.54,1001.38,0.0
502,37.0,15.46,1001.79,0.0
503,35.88,14.12,1003.08,0.0
504,35.62,14.79,1001.96,0.0
505,35.54,12.21,1001.33,0.0
506,36.29,10.08,1001.0,0.0
507,36.71,9.12,1000.08,0.0
508,37.46,11.21,999.67,0.0
509,38.5,11.62,997.75,0.0
510,38.17,16.08,996.58,0.0
511,38.92,22.04,996.38,0.0
512,38.0,25.71,996.88,0.0
513,37.29,25.79,998.33,0.0
514,36.5,21.54,1000.54,0.0
515,34.29,17.42,1001.88,0.0
516,34.83,15.96,1002.54,0.0
517,36.75,17.71,1003.12,0.0
518,36.54,23.38,1004.88,0.0
519,33.96,37.42,1006.17,0.6
520,34.75,32.33,1004.38,0.0
521,35.38,28.04,1002.5,0.0
522,33.88,31.67,1002.33,0.0
523,31.04,42.33,1001.62,0.6
524,29.54,44.75,1004.08,0.0
525,32.38,28.21,1003.88,0.0
526,34.67,20.17,1003.21,0.0
527,35.88,18.29,1002.21,0.0
528,37.12,15.29,1000.42,0.0
529,38.5,12.75,998.54,0.0
530,38.08,14.96,998.88,0.0
531,34.75,29.25,1000.42,0.2
532,33.17,39.62,1000.92,0.0
533,35.42,28.38,1000.25,0.0
534,37.17,17.21,1000.58,0.0
535,37.42,14.25,1000.04,0.0
536,39.12,14.38,998.92,0.0
537,38.79,15.33,998.46,0.0
538,38.33,18.29,997.67,0.0
539,37.62,24.92,998.38,0.0
540,36.83,29.75,997.25,0.0
541,36.17,32.12,997.58,0.1
542,36.62,28.38,997.92,0.0
543,38.29,24.17,997.5,0.0
544,37.96,23.62,997.5,0.0
545,37.96,26.17,997.25,0.0
546,37.38,24.42,997.54,0.0
547,36.25,26.79,998.12,0.0
548,35.92,28.04,999.12,0.0
549,35.21,36.33,999.38,0.0
550,34.25,40.42,1000.58,0.2
551,32.42,53.12,1000.58,1.6
552,31.79,54.0,1001.67,0.3
553,30.54,58.83,1003.83,0.3
554,32.21,58.5,1003.83,4.2
555,33.79,51.62,1001.92,0.0
556,34.04,49.54,1000.67,0.0
557,33.71,48.83,999.33,0.0
558,32.92,47.62,999.42,0.0
559,33.92,45.42,1000.75,0.0
560,33.5,47.38,1002.08,0.0
561,32.92,43.96,1001.54,0.0
562,33.96,45.54,999.33,0.0
563,34.08,52.46,999.58,0.5
564,33.79,55.88,999.0,1.8
565,30.08,67.17,997.17,0.4
566,31.38,61.67,998.71,0.8
567,32.21,59.67,998.96,1.3
568,29.58,70.12,1000.33,2.6
569,32.21,55.88,999.12,0.0
570,31.12,60.46,997.25,0.0
571,31.04,67.46,995.29,0.0
572,29.46,76.79,996.12,0.4
573,27.75,83.71,998.75,10.4
574,28.08,76.29,1000.92,0.2
575,30.71,61.67,1000.67,0.0
576,31.54,60.5,1000.83,1.0
577,30.33,67.21,1001.38,2.0
578,28.42,77.83,1001.58,2.8
579,28.62,78.17,999.42,0.3
580,28.25,81.12,997.54,4.5
581,28.17,81.67,997.67,3.3
582,28.04,81.79,1001.62,0.1
583,29.71,74.54,1003.79,0.6
584,29.92,67.33,1002.21,0.0
585,30.17,67.79,1000.71,2.5
586,29.75,68.17,1001.04,0.8
587,30.33,68.62,1002.46,2.8
588,29.0,76.67,1003.33,2.9
589,27.46,84.33,1003.54,1.0
590,28.58,80.38,1002.75,3.8
591,27.83,82.62,1002.46,1.1
592,29.17,76.58,1003.75,2.9
593,28.17,81.67,1004.67,0.0
